woman wearing a floral dress sits as a finger is pointed at her .,4
the left , a hand points to a surprised looking woman with short hair sitting at a table in front of a window,0
black race car spins its tires while smoke comes out .,0
black race car starts up in front of a crowd of people .,4
broken down car during a race,4
car smoking very badly on the racetrack .,0
Bull-branded race car leaves smoke behind it in front of a crowd .,0
man in a colorful outfit stands over a trashcan outdoors .,0
man in a robe leaning against a trashcan and watching pedestrians .,4
man wears a floral bathroom as he stands over a trashcan .,0
person wearing clothes with a floral pattern leans on a trashcan cage .,7
wearing a flowered robe holding a cup of coffee leaning on trashcan,0
men are standing beside a sign that says " Jesus or hell " .,0
men are standing in front of a protest sign resting on a red electric box .,7
men are talking on the street ; one is pointing at a sign that says " Jesus or Hell " beneath a red box , and the other is standing there listening .,0
men discuss a sign that says " Jesus or Hell " .,7
men talking by a red box and a poster,4
carnival worker surrounded by stuffed animals .,4
woman wearing a striped top stands near the stuffed animal prizes .,0
in a stuffed animal store .,4
wearing black and white striped shirt standing amongst stuffed animals hanging and on a shelf .,0
with stuffed animal display .,4
blonde-haired girl plays on a blown-up bouncy toy .,4
little blonde girl crawling into a blue inflatable bouncy house .,7
smiling blond girl crawling into a moonwalk .,7
young blond girl in a blue bouncy house .,4
young girl laying on a blue inflatable toy,4
dog jumping upside down in front of a man .,4
man demonstrating his black and white dog performing a back flip .,4
man in a white t-shirt watching a dog do a back flip,7
man standing behind a small black and white dog doing a back flip .,4
jumps backwards , doing trick with man outdoors .,0
dog goes through an obstacle course while his owner runs beside him .,0
dog owner is running alongside his pet while the pet avoids obstacles on a course .,0
man and a dog navigate an obstacle course .,0
man runs with his dog at a dog show .,0
in red shirt watches dog on an agility course .,4
female beach volleyball players face off at the net with the Beijing Olympics logo visible in the background .,0
female volleyball players try to hit the ball .,7
woman playing beach volleyball .,7
women in skimpy outfits play sand volleyball .,7
women play volleyball on the sand .,7
boy in a yellow polo standing in tall grass,4
kid hides from the camera in the overgrown bushes .,0
little boy standing in very tall green grass .,4
in striped shirt standing among the tall grasses .,7
little boy in a yellow , striped shirt stands in some tall grass .,4
boy in a soccer uniform running in a field during a game .,4
boy in a soccer uniform running on a field,4
boy in green and white looks alert during a soccer game .,7
soccer player is running on the field,4
soccer player running on the field .,4
dogs are running down a trail,4
group of dogs runs down a path through dry grass and bushes .,4
pack of dogs are running away down a trail .,0
brown dogs are walking down a grassy path .,4
dogs are running the same way in a field .,4
child is yelling whilst on a roller coaster,7
happy , excited boy on a roller coaster .,4
kid is yelling while on a roller coaster .,0
young boy screams on a roller coaster .,4
blonde boy is riding roller-coaster with his mouth wide open .,0
black dog running through a grassy yard carrying a large ball in its mouth .,4
black dog runs with a ball in its mouth .,4
dog runs in a yard with a deflated ball in its mouth .,4
dog runs with a volleyball .,7
black dog is carrying a blue and white ball in its mouth .,4
woman is attempting to walk a tightrope with onlookers nearby a rocky shored lake reflecting sun .,0
woman is walking on a rope by a lack as the sunsets .,0
woman leaning to her right as the sun sets .,0
regains composure in a sunset with a man in the background,7
woman is dancing on the shore of a lake at dusk .,7
brown and white dog is looking at a tennis ball floating in a pool .,4
brown and white dog looking into a pool at a tennis ball .,4
brown and white dog walks down a ramp toward a pool of water in which a green tennis ball floats .,4
dog descends a ramp into the pool to get a tennis ball .,4
dog looking at a tennis ball floating in a pool .,4
small white dog has on a leash and is walking next to a fence .,4
white dog is walking down a dirt road .,4
white dog runs along a path , trailing a leash .,7
white dog with a loose leash is on a dirt road,4
white puppy walks down a dirt path trailing his leash on the ground behind him .,0
boy in an orange snorkel mask swims underwater .,4
kid is diving underwater while wearing swim gear and orange goggles .,0
swims underwater with orange mask on .,4
boy in red goggles swims underwater .,0
little boy swims under the water .,4
black and white dog is playing with a tan dog .,4
black and white dog is biting the brown and white dog .,4
dogs appear to be kissing with one another on flat ground .,7
dogs either fighting or playing together .,7
dogs play around at nighttime .,0
boy jumping off a chair .,4
boy jumps high indoors while a woman sleeps on a nearby couch .,7
little boy with brown hair jumped off of a brown chair onto the floor .,0
young boy becomes airborne in a family room setting while a woman rests behind him .,0
young boy jumping off a chair,4
boy in blue shorts running on a concrete surface while holding goggles .,0
wet boy carrying goggles runs .,0
young boy runs barefoot while wearing a blue swimsuit .,4
wearing swim trunks holding goggles and running,0
young athlete completes the swimming portion of the race .,7
girl is outside a house with a pink hula hoop spinning around her upper leg .,0
girl poses on a shady driveway .,4
girl stands in a driveway .,4
young girl stands barefoot on a driveway and uses a hula-hoop .,0
playing with a hula hoop on a cement driveway in housing alotment .,7
crowd of people socializing at night .,4
girl in an orange jacket talks on the phone while another girl smokes .,0
woman in an orange jacket is talking on her cellphone .,4
woman wearing orange stands in a crowd and talks on the phone .,0
woman in orange talks on a cellphone whist standing in front of the woman who is smoking a cigarette .,0
brown dog is splashing water in a yard .,4
dog is on the grass shaking himself dry .,4
dog splashes water while on green grass .,4
dog tries to drink water from a sprinkler .,0
tan dog shaking off some water on a lawn,0
man in a dress suit is riding a bike down the paved road .,7
man on a bike is riding along the side of a country road,4
older gentleman rides his bike along the side of a road in a rural area .,4
old man rides a bicycle on a country road .,4
riding a bicycle down a road with clouds overhead .,0
boy in a yellow tank top runs away from a crashing wave .,0
buy with a pale on a beach .,4
child runs away from an approaching wave .,7
kid with a bucket runs from a wave,0
little boy is running on the beach with a red bucket in his hand .,4
bike rider jumping off his bike , doing a trick,0
guy is doing a trick on a bike .,4
man is performing a jumping trip on his bicycle .,4
man with a bike jumps high above the concrete .,7
rider jumps off of gray stone rise , does trick in air .,0
baby in a red hooded sweatshirt clibing a red mat .,7
baby wearing a red jacket climbs on a red table .,4
little kid climbs a red mat on a festive carpet .,0
child in the red coat laid in the red mat .,4
toddler is ready to climb the red piece of equipment .,4
man take a picture of a woman in a blue top and jeans standing on a stump near the water .,7
woman balances on a stump while a man takes her picture .,7
woman stands atop a waterside piling .,7
shooting picture of women at the beach .,4
girl standing on the post by the water is having her picture taken by the man with the camera .,0
small child on riding toy and a larger child on a small bicycle with training wheels .,0
little boy in the red shirt looks at the smaller boy in an orange shirt while riding bikes .,0
children ride their bikes on the asphalt street .,7
little boys riding their bikes in the street .,4
young boys ride small bikes on the road of a neighborhood .,7
brown dog is carrying a wet stick on the shore of the ocean .,0
dog bounds across the sandy beach with a stick in his mouth and water splashing off his paws .,0
wet , blond dog carries a stick on the shore .,0
dog is running along the beach next to the ocean with a stick in its mouth .,4
wet , brown dog has a stick in his mouth and is running in the sand next to the water .,0
brown and black dogs wrestle in the long grass .,4
dogs are jumping up at each other in a grassy field .,4
dogs jumping on each other .,4
dogs on their hind legs leaning against each other .,7
dogs wrestle in the grass with a chain link fence in the background .,7
boy is walking through a parking lot filled with cars .,0
child in red short and orange cap in a parking lot .,7
young boy standing on a street watching the traffic,4
with striped shirt , red shorts and orange cap standing on pavement near cars .,7
little girl in the red skirt and striped shirt is watching the line of traffic from the side of the road .,7
person wearing jeans sits on top of a horse saddle .,4
woman in jeans is sitting on the saddle of a horse .,4
girl is sitting on top of a saddle .,4
person is sitting on top of a horse .,4
person is sitting in a saddle .,4
closeup of a small boy smiling while holding onto some playground equipment .,0
little boy on a background posing for the camera .,4
Little child in a red shirt holds on to playground equipments and smiles .,0
young boy wearing a red shirt hanging around a brown pole,4
in red shirt and white shorts hanging onto a pole,0
child running on a beach with seaguls flying around .,4
child runs along the shore , while birds fly overhead .,0
small child is running on the shore of the beach surrounded by birds .,4
young boy wearing a gren shirt running on the beach,4
young child runs along a beach as birds fly among him .,0
boy and girl playing with buckets in a lawn sprinkler,7
girl and boy are playing with buckets of water in the garden overlooking a lake .,4
girl with a bucket of water is being chased by a boy with a bucket of water .,0
young girl and young boy are playing with pails of water with the ocean in the background .,4
play in a sprinkler near a beach .,4
dog catches a tennis ball .,4
dog is running while catching a tennis ball in its mouth .,4
small dog catches a tennis ball in its mouth .,4
small dog with a tennis ball in its mouth playing in a driveway .,4
tan and white dog is running outside with a tennis ball in its mouth .,4
SUV is parked in a grassy field with mountains in the background , and a woman is looking through a telescope off into the distance .,0
person holding a piece of equipment up to her eyes is standing in a large meadow near a blue vehicle .,0
person in a field looks through a telescope while a blue car approaches or waits .,0
woman is looking through binoculars while standing in front of a car that is parked near mountains .,7
woman stands in a field near a car , and looks through binoculars .,4
blue jeep sits in the middle of a stream running through a forested area .,0
blue Land Rover is driving across a river .,4
blue SUV drives in a stream surrounded by woodlands .,4
blue SUV driving over a small creek .,4
vehicle is crossing a stream of water , in a wooded area .,4
man gathers kite string on the beach .,4
man in a brown striped shirt is walking on the beach with a roll of string in his hand .,4
man wearing jean is flying a kite near the shore .,4
man with a polo shirt and jeans happily flies a kite .,7
boy with the cap holds the kite string and spool while smiling .,0
fisherman sits on the roll of chain .,4
man in boots sitting on a machine,4
man resting his legs on spool of metal cable .,7
man wearing big , brown , rubber boots is sitting down of a machine with big chains .,0
young man relaxing his legs on a pice of machinery,7
person feeding a strawberry to a turtle,4
tortoise attempts to eat a berry .,4
feeds a strawberry to a turtle .,4
tortoise is being fed an strawberry .,4
turtle is being fed a strawberry,4
dog jumps over a very high barrier at a competition,0
woman leads a dog to jump a tall hurdle in a competition .,7
in blue top and dark pants astride a white and brown dog leaping a hurdle .,7
dog jumps over the high jump bars in a dog show as the owner looks on .,0
woman is guiding a brown and white dog over a tall white fence on an obstacle course .,0
brown dog is running down a green and yellow obstacle .,0
dog at a competition runs down a ramp .,7
dog running down a ramp during a dog show .,0
light brown dog is walking down a blue and yellow ramp .,4
dog runs down the wooden ramp .,4
brown and white dog is running around a pole .,4
multicolored dog runs around obstacles on a course .,4
dog races around a pole .,4
running around red and white poles,7
dog is running around a white and pink pole .,4
group of children sit on a skateboard half pipe .,4
group of young children sit on the edge of a cement ledge .,0
sit at the top of a cement wall .,4
girls sit on painted pavement .,4
little girls are sitting on a cement hill .,4
person in a striped fleece clips a carabiner onto a metal line .,0
person wearing a blue helmet is hooking a pulley onto a thick steel wire .,0
woman attaching a carabiner to a guide wire .,4
woman in a helmet hooking up to a wire .,4
young woman in a helmet attaches a pulley to a cable .,7
car is in the water,4
car sinking in water .,7
land rover is being driven across a river .,4
Land Rover makes its way through a deep pond .,0
automobile is submerged in water , almost to the door handles .,0
children are playing in some water .,4
young girls playing in the water .,4
play in water .,4
girls play in the water .,4
girls in bathing suits playing in the knee deep water beyond the blue railing .,0
black and white dog is jumping over a hurdle .,7
dog hurdles over a series of poles .,0
dog is jumping over a series of colored gates .,7
dog jumping over a beam,4
small black dog jumping over gates,4
hiker climbing a rocky hill with fog surrounding him .,4
hiker walks on a mountainside .,4
hiker with a backpack is up on a misty mountaintop .,4
person in a white and red shirt and green backpack hiking on a mountain .,0
person wearing red and white climbs a foggy mountain .,4
boy and a girl are bending under a fence to look over a ledge .,4
children look down squeezing through a fence .,4
children peek through a fence and down at water .,0
children peer over a rusty ledge .,0
children trying to squeeze under some metal bars,0
beige and white dog is running quickly across the grass .,7
dog running in the grass .,4
dog running on grass,4
light-colored dog runs through the grass .,4
short-haired dog is running across a grassy yard .,4
dog running down a dirt track .,4
greyhound running a race .,7
muzzled greyhound dog is running around a track,0
running on track with blue vest with a white numeral two .,7
# 2 greyhound dog is running around a track .,0
girl about to eat watermelon and drink juice .,4
little girl is sitting at a table with a jug of juice and some watermelon slices .,0
little girl sits at a table outdoors and eats watermelon .,0
young girl at a card table selling lemonade and watermelon .,4
girl sitting at a table selling lemonade and watermelon slices .,4
beach with people standing on the sand,4
woman with a green sunshade is passing a sales merchant on the beach .,4
people are walking along the beach on a clear day .,7
dressed in bathing suits , dresses and shorts are on the beach , near an exhibit .,7
standing on a beach , one under a green umbrella,4
black dog in a grassy field fetching a colourful toy .,0
black dog is running through long grass with a colorful toy in its mouth .,4
dog catching a toy in a field,4
retriever plays with a multi-colored toy in dry grass .,4
black dog catches a toy in its mouth while running in the field .,4
young man sits on a couch and smokes .,4
young man with a mullet smokes while sitting on a unique couch .,4
smoking on a couch .,4
young man is sitting on a couch smoking a cigarette .,4
man in a black shirt smokes on a sofa in a colorful room,4
lady wearing a red dress is playing a bagpipe .,4
woman in a red dress playing an instrument .,7
woman in a red medieval type dress playing a bagpipe or some similar instrument .,7
woman in costume is playing a bagpipe .,4
woman wearing a red costume plays an instrument against a brick wall .,7
person buried in moss .,7
woman is sitting at the beach covered by a lot of seaweed .,7
woman on the beach is covered in seaweed .,7
young person is buried in a pile of seaweed on a beach .,0
smiling woman at the beach is buried in seaweed .,7
boy on his bike stops and looks back at the cameraman .,7
boy stopped on his bike on a bike trail as a woman passes by,0
boy with a black shirt and white shorts on a bike is turning to look behind himself .,4
little boy posing on his bike , wearing a helmet .,7
young boy with a bicycle on a road going through a forest,4
children are in a blue amusement park ride .,0
children on a carnival ride , tree in background .,0
children on a ride,7
children riding a blue rollercoaster smile .,4
kids ride an amusement park ride .,0
man in a flannel shirt and black pants sits on a ship looking out through the railing .,7
man in a flannel shirt sitting behind metal bars .,4
man sits with his foot on a pole and smiles .,4
man sitting on the ground props his feet up against the railing .,0
young man in a plaid shirts sits on the deck of a boat .,7
black and white dog carries a white Frisbee over the grass .,4
black and white dog returns a Frisbee .,4
black , brown , and white dog is carrying a Frisbee .,4
black , brown and white dog running along with a white Frisbee in his mouth .,4
dog strolls , holding a Frisbee in its mouth .,4
man chases a dog trying to pass the barrier to enter a play area .,0
man follows his black and white dog as it takes on an obstacle course .,0
man runs with his dog as people watch from nearby tents .,7
dog does an obstacle course with his trainer .,0
man is training a dog to zigzag through poles .,7
man talks on the phone with his feet up .,0
man wearing a green t-shirt sits with his legs on a ledge and talks on the phone .,0
man with his feet up using a telephone .,7
man with red hat and green shirt is talking on the phone .,4
man in the green t-shirt has his feet up whilst talking on a cellphone .,0
football player has the number 25 .,4
football player , his helmet half off , looking at the ground .,7
football player wearing a white uniform walks and looks down .,4
university of Miami football player # 25 .,7
of football player # 25 .,4
brown a dog and a black dog in the edge of the ocean with a wave under them boats are on the water in the background .,0
dogs , one brown and the other black , play in the surf in the shallow ocean water .,7
dogs playing in the waves .,4
dogs play in the water .,4
dogs stand back to back in the ocean .,4
brown dog jumps over colorful poles and numbered cones .,0
dog jumping over an obstacle hurdle .,7
large tan dog is jumping over hurdles on a course .,4
tan dog jumping over an obstacle .,0
tan dog jumps over a purple and green gate .,0
football player prepares to throw the ball .,7
guy with a football , a crowd watching him .,4
man wearing a white uniform is playing football .,4
for University of Florida,4
football player is preparing to make a play with onlookers nearby .,7
brown dog jumping a wooden wall a few people standind around also,4
large brown dog climbs over a tall fence while three people look on .,4
police dog in training jumping over a large wall,0
climbing over wall,4
watch as a dog scales a wooden wall in a grass field .,0
half naked man pushes against the trunk of a fig tree .,0
man with no shirt is climbing a rock ledge .,4
man without a shirt on is rock climbing .,4
shirtless man climbs a rock wall .,4
very fit man is leaning against a tree .,4
black and white dog with a stick in his mouth standing on a hill .,4
dog is playing catch on the grassy plain,4
dog stands at the top of a mountain and looks on .,4
dog stands on a hill looking towards the valley with a stick in its mouth .,7
dog holding stick in mouth,4
black , white , and brown dog is playing with a green and pink ball on sand .,7
dog is in the sand with a pink and green tennis ball in his mouth .,0
little dog plays with a colorful ball in the sand .,4
small terrier plays with a tennis ball on the beach .,4
white dog , with dark patches , is playing in the sand with a tennis ball in its mouth .,7
black and white dog catches a Frisbee on a grassy field .,4
black and white dog jumping in the air to catch a white Frisbee .,4
dog jumping to catch a Frisbee .,4
black and white dog jumps in the air to catch the white Frisbee on the grassy field .,4
dog leaps to attempt to catch the Frisbee .,7
collie catches a white Frisbee at an obedience competition .,7
dog is jumping up to catch a Frisbee in front of white tents at a dog show .,0
dog jumps to catch a Frisbee as a man watches .,4
dog jumping into the air to catch a Frisbee .,4
jumping high in the air to catch a Frisbee .,7
participate in a martial arts tournament .,0
boys do martial arts on a blue mat .,0
children in white outfits and red protective gear spar on a mat .,7
children wearing martial arts gear fight on a blue mat .,0
children with red helmets engage in martial arts sparring .,0
blond person climbs a sheer rock cliff face .,4
girl climbing a rock face .,4
girl on the very top of a large rock wall climbing .,4
person climbs a rock face .,4
person is climbing to the top of a rock cliff .,4
boat goes out to see while someone watches on the beach .,0
orange boat leaves the shore while a person watches nearby .,7
orange lifeboat speeds away from its mobile launcher whilst a man in red watches it sail away .,0
vehicle has just released a boat into the water as a man in red stands on shore .,0
boat rushed off .,7
man in a pink shirt and sunglasses is sitting in the sun .,4
man with sunglasses in a pink shirt .,4
old man sitting down watching something .,4
older man wearing a pink shirt and sunglasses sits , a woman behind him .,0
man is wearing sunglasses and a pink shirt,4
poodle carrying red chew toy while playing with a brown poodle .,4
poodle with toy in mouth,4
black dog with a toy and one yellow dog .,4
two poodles , one black and one brown , are playing .,7
poodles playing with a red toy .,4
person is standing on a surfboard and riding down a large wave .,4
person is surfing on a wave while another person heads towards it .,0
surfer in a black wetsuit catching a wave while another one tries to catch up with him .,0
surfer rides a wave while another surfer paddles at the base of the wave .,0
is surfing along a wave with someone else swimming nearby .,7
group of four friends are drinking alcohol at a party .,7
man wearing black stands with three woman who have blonde hair .,0
blonde women stand next to a man with a black Nike cap and shirt with a cup of beer in his hand .,0
women and a man holding drinks pose for a picture .,7
women and a man pose together holding their drinks .,7
black and brown dogs play in the snowy field .,4
brown dogs play in a snowy field .,4
dogs are playing in the snow .,4
dogs play in field of snow,4
long haired dogs play in the snow .,4
child in a pool wearing water-wings .,4
child in churning water at the edge of a pool , with orange water wings .,0
child plays in a pool while wearing orange floaties .,4
child with orange and white water wings is playing in a pool .,4
little boy is wearing water wings in a swimming pool .,4
African man and a boy are standing behind a coarse wooden table in a blue room .,0
young boy and an older woman sitting at a brown table in a blue room .,7
person in the yellow shirt is sitting with a child at a wooden picnic table .,0
people sit in front of tables in a room with blue walls .,0
people sitting in a blue room with ratty wooden seats and tables .,7
boys stand in an ocean as the sun sets .,0
people are wading in the water as the sun cascades off of the water .,4
people in water .,4
people stand elbow deep in the ocean , watching the sunset .,0
people swim in the water at sunset .,4
boys in a building under construction .,4
boys play in an unfinished building .,4
boys playing in an unfinished space .,4
little boys are playing on the floor of an unfinished house .,4
young boys sit and one young boy stands on an unfinished wooden floor .,0
brown and white dog runs across the grass .,4
brown and white dog runs through the green grass .,4
dog running on the grass .,4
dog runs around in a field .,4
white and brown dog is running through the grass .,4
black boy in orange and white trucks on playing in the sand .,4
black boy is sitting in the sand .,4
boy plays in the sand .,4
young child wearing a striped bathing suit sits on the sand .,4
boy sits in the sand with no shirt .,4
small dog watches two big dogs playing rough in a field .,0
dogs are playing with a yellow ball in a grassy field .,4
dogs play together in the field .,4
dogs are fighting over a toy and another dog is chasing them .,0
dogs play together and another runs after in a field .,7
man climber a large rock without any gear while his friends watch,7
person climbing a rock while others are standing around and watching .,7
person hangs off a large rock as other people watch .,4
rock climber hangs from a ledge while others look on .,7
dangling from rock as spectators watch,7
group of football players huddled together in the middle of the field .,7
group of football players wearing orange and blue uniforms gather together on the field .,7
players in blue and orange uniforms are huddled together and hugging each other .,7
players in uniform embrace one another .,4
men in the Gators helmets have their arms wrapped around each other .,7
man in a hat and red shirt aims a cellphone at a person walking toward him on the sidewalk .,0
man in a red sweatshirt and a hat is looking at his phone while another man in black walks closer to him down the sidewalk .,0
man in a red sweatshirt and a straw hat uses a cellphone .,4
man in a straw hat shades his phone while others walk on a busy sidewalk .,7
man with a hat taking a photo with his camera , while a passerby looks annoyed .,0
blonde woman holds an umbrella over a race car driver .,0
couple outside in the rain at a stockcar race that he is racing in .,7
man is sitting in a race car near a woman with an umbrella .,4
woman holding an umbrella over a person in a race car .,0
holding umbrella over race car driver .,4
man in jeans is playing with a ball while a woman in jeans stands nearby looking away .,7
man running across the grass towards a woman .,4
woman stands in a field with her hands on her hips while a man runs up behind her .,0
woman wearing black is standing in a grassy field as the man in the blue cap runs .,4
people in a field looking off-camera .,4
boy climbing through branches .,4
boy in a red shirt and blue shorts stands inside the branches of a large tree .,0
boy in a red shirt walking on tree branches .,4
child in a red shirt climbs on play equipment .,4
little boy in red walks in between branches in a tree .,0
boy doing a trick on top of a guardrail on inline skates .,0
person jumps onto a barrier .,4
person wearing Rollerblades jumps over a yellow gate .,4
young adult jumps on a yellow barricade .,7
grinding a yellow road barrier,4
brown dog digging for a ball in the sand,7
brown dog digs in the sand for an orange ball .,0
brown dog is trying to retrive his orange ball that has fallen in a dirt hole .,0
dog burrowing in the dirt trying to get an orange ball .,0
dog digging for his ball in the sand .,4
group of people sit near a large red brick building in the grass .,4
red building with people sitting outside on the lawn in front .,0
looks like a school with children sitting outside of it .,0
sitting in a circle outside a large building .,4
students sit outside school buildings in the grass .,4
dog lays on a mattress on the porch .,4
dog rolls on a mattress placed on a porch and scratches his back .,0
spotted dog rolling over on a pad placed on a porch .,0
white dog rolling on its back on a porch .,7
spotted dog rolls on its back .,4
child in colorful goggles plays in a pool .,0
child is in a pool wearing shark goggles .,0
girl with goggles on in a pool,0
young girl swimming in green goggles,0
with swim goggles with face submerged halfway,0
man in a white suit walks down the street holding a newspaper .,7
man in a white suit walks outside carrying a newspaper .,7
man wearing a white suit holding a newspaper walking through the streets .,7
man holding a newspaper is wearing a white suit , black shirt and black shoes .,0
man is wearing a white suit and walking on the street .,4
black and brown dog jumps in the air to catch a soccer ball .,4
black dog jumps to catch a ball in a yard .,4
dog jumps for white ball .,4
jumping to catch a soccer ball .,4
black and brown dog jumps in the air to catch the ball .,4
small boy holding a soccer ball for another boy to kick .,7
very little boy is stopping a soccer ball from going into the goal .,0
young boy playing goalie stops the soccer ball with his hands .,4
playing with a soccer ball near a goal net .,7
little boys in uniforms play soccer .,4
cowboy is hanging upside down from a horse .,7
man at the rodeo is riding his horse while upside down and not on the saddle,7
man is riding upside down on the side of a horse at a rodeo .,7
rodeo rider being thrown headfirst from a horse .,7
rodeo rider doing a vertical trick on a brown horse as an audience looks on .,0
girl blows a bubble in the water .,4
girl whose head is sticking out of the water at her mouth .,4
girl with brown eyes sits in the water .,4
girl is swimming with only her head above the water .,7
girl with brown hair swam in the water .,7
boy in a red shirt and a boy in a yellow shirt are jumping on a trampoline outside .,4
jump on a trampoline .,4
are jumping on a blue rimmed trampoline .,4
children are playing on a teal trampoline near greenery .,0
young boys jumps on a trampoline as two other children sit on it .,0
man is kayaking in rough waters .,4
man is kayaking through some white waters .,4
kayaking in a raging river .,4
kayaking down river rapids .,4
man in the yellow jacket is paddling a red kayak through white water .,4
photographer looks over the hills .,4
woman in a red jacket is videotaping a natural landscape .,7
woman with a camera looks out over rolling hills .,7
woman with a camera on a tripod is looking at the view .,4
in red shirt has her camera set up in the field to record something .,4
baby girl in a white shirt and jeans sits on the grass by the street .,4
girl toddler is sitting on the grass .,4
little girl is sitting in the grass balancing a rock on her arm .,4
young girl is sitting in the grass .,4
young girl throwing a rock .,4
woman is looking away from two small children playing in a fountain .,0
children and an adult are near the fountain .,4
children and a woman are playing in a water fountain .,4
children playing in public fountains,4
, with two children playing in outdoor fountain .,0
man in a cap and shorts sits on a metal bench reading a newspaper .,7
man in a t-shirt , shorts and cap , sitting on a park bench , reading a paper .,0
man reads the paper on a wood an iron park bench .,0
man sits on a bench near a sidewalk , reading a newspaper .,7
man sits on a bench reading a newspaper .,7
black and white dog is jumping into the water .,4
dog runs and plays in the water .,4
little white and brown dog is running in the water .,4
white and black dog leaps into water .,7
white dog runs across the water .,4
man in a brown jacket and beige cap is drinking from a Styrofoam cup .,0
man in a jacket and cap is crouching down and drinking from a cup .,0
man in a leather jacket drinking coffee .,7
man is crouched down next to a building sipping a drink .,7
man wearing a coat is leaned against wall drinking from a white cup .,0
black and white dog jumping over a red and white bar .,7
black and white dog jumps over a red and white pole while a boy in a green shirt watches .,0
dog is jumping over a red and white bar .,7
dog jumping over a pole with a boy in the background,4
jumps over red and white pole while boy looks on,4
man in a white shirt is standing in a tent holding a banjo or guitar .,7
man is standing under a tent playing a guitar .,4
man stands holding a string instrument .,7
man wearing sunglasses stands in front of band equipment holding a guitar .,0
young bald man standing alone playing a banjo .,7
man is lying on the grass next to a shopping cart .,0
person is lying on the green grass and there is a small cart next to them .,0
person lies on the grass with a shopping cart nearby .,0
is a shopping cart and a person laying on the ground in a green field of grass .,0
is one person lying in a large , green field .,4
man stands with her arms folded outside a travel agency .,4
woman leaning on a doorway to a store .,4
woman standing in front of a store with her arms crossed .,4
woman stands outside a store .,4
woman is standing with her arms folded by a blue door .,0
man and a woman are wearing black and looking at something on the sidewalk .,7
man and a woman standing in front of signs .,4
man and women looking at magazines in a window .,7
man puts his arm around a woman as they look at signs on the street .,7
couple stand together looking at a display on street,7
dog leaps to catch a softball while another looks on .,7
two dogs , one of which is leaping in the air , are chasing a ball outdoors .,0
dogs jump for a ball on a green field .,4
dogs play catch with a ball in a field .,4
small dogs pursuing a ball across a grassy field .,4
boy on a chained swing looks to the right and smiles .,4
boy plays on a swing .,4
boy riding on a swing .,4
boy wearing a white t-shirt and a long sleeve plaid shirt is smiling while swinging .,7
child on a swing-type ride .,7
biker , all covered in mud , riding a blue bike .,7
in muddy orange shirt riding blue racing bike,4
man in an orange shirt wearing a white helmet is riding a bike .,4
with orange shirt and black and white helmet riding bike,4
man on the bike just finished riding through some mud .,4
black dogs run across the grass .,4
black dogs running over grass .,4
black dogs run together on bright green grass .,7
dogs run on field,4
four large , black dogs are running on the grass .,4
brown and white dog goes into water while looking back .,0
brown dog is standing in a river with its head turned looking behind .,4
very wet dog in a river .,7
white dog with brown spots standing in water .,4
brown and white dog is in the water .,4
black dog splashes in the water .,4
brown dog walking in a river with trees in the background,4
large brown dog plays in the water .,4
large sleek brown dog is standing in the water .,4
large brown dog is walking into a shallow lake .,4
man and a dog who are both wearing sunglasses take a ride .,7
man is riding a motorcycle with his dog in the passenager seat .,0
man on a motorcycle rides with a dog,4
man rides a motorcycle with his dog in the sidecar .,4
motorcycle has a sidecar with a dog wearing goggles in it .,0
football player in a blue and yellow uniform is tackling another player in a white and gold uniform .,0
on a football team scuffle in an attempt to get the ball .,0
football players are tackling an opposing football player with a referee nearby .,0
football players are tackling a third while a referee watches .,0
football players tackle another football player .,4
group of men are standing around during a sports game in a park .,0
in the park .,4
playing soccer in a field,4
standing on a grass field with trees in the background .,4
men are playing a game in the park , shirts versus skins .,4
boy in his boxers strikes a powerful pose .,7
little boy in his underwear raises his left hand .,0
little boy wearing boxers is holding a fist up and standing in front of a brick wall .,4
young boy in green shorts with his fist in the air,4
young boy wearing only green shorts poses awkwardly with a brick background .,4
soccer player in a white shirt moves to run past a player from the opposite team .,0
in white trying to score in soccer while being blocked by two guys in orange and black,0
3 has the soccer ball going around number 6 in a red jersey .,7
soccer player in red is trying to block the player in white .,4
boys playing soccer .,4
man on a bicycle jumping off a dirt ramp with one foot on the ground,0
man on a bmx .,7
man riding a bicycle performs a trick above a dirt mound .,0
young man in tan shorts and green shirt is falling off his bicycle .,7
doing a jumping bike trick on dirt mound at night .,4
man talks to a woman wearing a backpack .,0
woman with a bag talks to a man on a bicycle near a street .,0
riding a bicycle as woman walks beside him on a street .,0
woman carrying a backpack is facing the camera , while the man is turned away .,0
woman in the white shirt and black backpack is walking with the man in the blue shirt .,7
man in a black jacket with a black beard stares pensively .,4
man in a jacket looks out .,4
man sits and rubs his chin .,7
man with a Mohawk and beard , with his hand on his chin looking off into the distance .,0
asian man thinks to himself .,4
man steers a speeding jet ski through a turn .,4
men are in a blue and white speed boat .,4
men are riding a blue and white jet ski .,4
people are driving a blue jet ski , leaving a trail of water in the air .,4
people jetskiing on a blue jet ski .,4
man and a woman in hats near a flight of stairs .,4
man in a brown hat and bow-tie with a woman in a red flower hat .,0
man wearing a gray hat stands with a woman wearing a red hat .,0
man with facial hair and a hat stands next to a woman in a red hat in front of a staircase .,0
man and woman are outside and something is drawing their attention .,7
men in hats stand on a wide sidewalk .,7
