5,geese in dark blue water one goose has wings outstreached the other is starting a dive .
5,swans are in the water , the one in front is flapping its wings .
3,white geese on the surface of the ocean
3,white swans on the water .
8,bunch of people sit in their jeeps on a dirt road .
0,large group of people all driving Jeeps down a two lane path .
8,people are in a line of traffic and all are in jeeps .
8,villages in Jeeps fill a rural roadway .
0,area crowded with jeeps packed with people , seen from behind .
3,runner heading toward a base while the baseman tries to tag him out .
3,baseball player running toward a base with another waiting on the base
8,two people are in baseball uniforms , making a play at base .
5,men playing baseball with the one in the black and red jersey running toward base .
0,people playing baseball .
8,man in a flower patterned shirt is bowling .
4,person bending over to pick up a ball at a bowling alley
3,at the bowling alley .
5,person in the white flowered shirt is bending down at the ball return in the bowling alley .
3,people at the bowling alley .
7,blond girl with a poster poses with a black haired girl .
0,costumed women holding a poster entitled " prom night " .
0,girls holding up a scary movie flyer
4,women hold a promotional poster from a movie .
3,women hold up a flyer for the movie " prom night " .
8,man and 2 women in dark clothing .
0,with red marks around mouth standing with two women who are wearing black .
0,people wear a lot of makeup and stand together .
9,women in Gothic makeup are posing next to a man in a leather jacket and red scarf .
6,man with red stains on face , with two women , posing in black clothing .
0,boy wearing full riding gear is riding his bike down a paved road .
4,child wearing a bicycle helmet and uniform is riding a bike
1,cyclist riding a bicycle on a road .
1,young man in a bicycle helmet rides on a street .
9,in a helmet riding his bike in a marathon .
5,dog runs down a footbride in the fall .
4,fluffy dog runs across a bridge near a forest .
0,tan jump running across a narrow bridge .
2,white dog is running over a bridge .
2,white dog running over a bridge .
7,girl holds a blow-up tiger while another girl is in a costume .
7,girl sits on a bench holding an inflatable tiger next to another girl in a colorful outfit .
8,sit in costumes .
7,girl wearing black is holding a toy and is sitting next to a girl in costume .
6,women sitting on a bench , their faces obscured , with one woman carrying an inflatable tiger and the other woman in a Disney snow white costume .
3,man leaping into the air with a mountain vista behind him .
8,man poses as he jumps from rock to rock in a forest .
0,man steps off of a boulder .
3,young man leaps through the air from a rocky mountaintop .
8,young man poses as he jumps in midair between two rocks in a highland .
3,getting furniture through a window on the second floor and amused passers by .
0,are pulling something out of a second story window
1,are walking on a street outside of a building .
3,holding onto ropes while trying to get something through a window on the second floor .
3,move furniture through the second-story window of a building using ropes and pulleys .
0,group of young men wrestle with each other wielding a floppy toy sword .
0,are playing with a toy sword .
0,three people are playing around with a fake knife .
0,men with mouths open and one is holding a fake sword
4,young men pretend to attack a third man with a colorful prop knife .
9,man wears a white hat and poses with a blonde woman and a black haired woman .
0,people are dressed for a costume party .
5,people dressed in costumes pose for the camera .
3,people posing for the picture with big smiles and blood on the faces of two people
8,smiling people in various costumes .
0,couple hug each other , while holding a toy tiger .
0,couple hugs while holding a plastic tiger .
0,couple with an inflatable tiger .
0,couple posing with a plastic orange and white tiger
4,man dressed as a safari hunter poses with a woman and his inflatable tiger toy .
7,boy and a girl are dressed in colorful costumes .
9,man in a red costume is talking to a girl in a Snow White costume .
8,children are dressed up like characters in Michael Jackson 's ' Thriller ' video .
8,people dressed in costumes .
8,people dressed in costumes talk to each other .
0,blond lady and an Asian guy have blood stains on their face and neck .
0,bloody man and woman pose for a picture .
5,man and woman dressed in costume pose for the camera .
4,Asian man is dressed as an explorer is posing with a woman dressed up as a movie starlet .
9,in sunglasses accompanied by a man in a safari outfit .
0,group of three people walking together .
4,man in a fancy pattern jacket stands outside a club with two ladies .
6,people , faces obscured , standing in formal dress .
9,women in dark clothes are taking a picture with a man in a colorful coat .
3,women looking at the camera and a man looking away .
2,black and brown dog playing in the water at a beach .
2,black dog and a dog that is brown and white stand in the water .
2,large black dog and a small red and white dog are standing in the water .
8,dogs are sniffing each other while standing in a body of water .
5,dogs in the water .
4,girls are fighting over a ball during a game .
8,woman competing in a sporting event
4,women are playing a game with sticks and a small white ball .
4,women are reaching with sticks for a ball during a sports game .
0,women playing field hockey .
4,group of speed skaters making a turn with a blue advertisement behind them .
0,ice skaters round a corner .
0,people racing on ice skates .
3,speed skaters racing down the ice rink .
0,speed skaters skating .
4,lone surfboarder surfing a wave riding a white surfboard .
0,man catches a huge wave on his surfboard .
0,surfboarder going down a wave .
1,surfer makes a turn on a wave .
0,surfer is riding a wave .
8,group of little girls jumping together in a backyard .
1,young girls playing on a trampoline with a blue covering .
0,girls happily jumping .
0,girls jumping on a trampoline .
0,girls play together with glee and joy .
9,man is jumping on another man with a white face and long hair in a wrestling Ring .
5,man performs a wrestling move on the wrestler in the rink .
0,professional wrestler takes a flying leap onto another wrestler .
8,wrestler is falling onto another wrestler who is laying in a ring .
3,are watching the wrestler fall .
3,driver is at the wheel of a race car .
4,man inside a red race car gives a thumbs up sign .
5,man is in a red race car while another man is at the back of it .
0,man is smiling whilst sitting inside a red racing car .
3,race car driver smiles and gives the thumbs up before a race .
5,black and white dog in the grass holding a pine cone in its mouth .
2,black and white dog is biting on a pine cone on the grass .
2,black and white dog playing with a pine cone .
2,dog eating a pine cone .
2,dog plays with a pine cone .
0,group of dark-skinned people are walking past barbed wire .
0,group of people are walking down a road passing by some barb-wire .
0,group of people carrying bags walk near a barb wire fence .
0,poor family is leaving their home with only a few belongings .
0,small group of black adults and children are walking on a brown surface .
0,boy dances as another boy stands on a short brick wall .
0,boys are playing on very old architectural structures .
0,boys play outside a building .
0,people stand outside near an arched doorway .
8,boys playing in front of fortess gate
1,boy wearing a teal shirt is riding a skateboard on a sidewalk .
1,man wearing a green shirt is skateboarding on a ramp beside a white fence .
8,skateboarder in a light green shirt .
4,young male wearing a blue shirt rides a skateboard in an outdoor park at night .
0,young man skateboards at night by a fence .
5,brown dog leaps in the air over colorful leafs
5,dog is jumping in the air over some leaves .
2,dog is running through a backyard full of leaves .
8,dog knocking over potted plants in a yard covered in leaves .
2,small brown dog is amidst the potted plants and fallen leaves .
4,woman in a race turning a corner .
4,woman is riding a blue bicycle in a park .
3,speeding down the trail .
0,cyclist riding on a dirt course .
0,on blue bicycle wearing helmet
2,black dog wearing an orange collar is entangled with fishing wire .
2,brown dog in an orange collar shaking off water .
2,brown dog is shaking off after getting wet .
3,wet dog shaking off the water with an orange collar .
2,black dog wearing a red collar shakes water off .
0,woman and a man playing instruments .
8,woman in a plaid skirt and black top plays an electric violin .
9,woman in a plaid skirt is playing a violin in a park-like setting with other band members .
8,woman in black tights is holding a fiddle .
8,woman is playing violin in a plaid skirt and black shirt .
3,female lawn hockey player hitting the ball
8,girl in an orange uniform hits a ball in field hockey .
5,girl in orange is hitting the ball in field hockey .
9,athletic girl in an orange uniform is on a playing field of green grass and swinging at a ball .
5,woman hockey player in an orange strip is striking the ball with her stick .
8,young boy is pushing an adult male in a wheelchair .
3,young boy is pushing someone with a broken foot into the hospital .
4,young boy pushes a large man in a wheelchair .
4,young child pushes a large man in a wheelchair .
4,little boy is pushing a man in a wheelchair .
8,dog in water carrying a long stick .
2,dog picks up a stick with his mouth while treading through water .
5,large furry dog walking through the water with a big stick in his mouth .
5,dog is holding a branch , swimming in the river .
3,dog retrieves the branch from the water .
5,boys dressed in athletic wear perform exercises on the grass .
0,boys are running around a field .
8,men are running side by side in a field .
4,men run across a field near a parking lot
0,teenagers playing ultimate Frisbee
0,boy surfs .
0,young boy rides on a surfboard with light blue water behind him .
0,young male surfing .
3,young surfer surfs the large blue wave .
0,boy surfing on blue water
4,boy in a baseball cap jumps over a flight of stairs .
5,boy in a striped shirt and hat does tricks on the steps .
6,boy , wearing a baseball cap , jumps in the air near some steps .
3,young man jumping through the air near a staircase
9,is a boy wearing jeans and a baseball cap jumping in the air .
2,black dog running through a long orange tunnel .
2,brown dog coming out of an orange and yellow tunnel
2,brown dog running through a large orange tube .
2,brown dog runs through a orange tunnel .
2,dog is running through a tunnel
2,large brown dog running alongside a black and white dog .
5,dogs are running on the grass in front of the trees .
0,dogs are running through a grassy area near tall trees .
5,dogs running in the grass .
5,dog with trees in the background .
5,boy is jumping over a large hole in the ground .
0,person jumping into a hole .
0,wmoan is jumping off land and into a ditch .
5,young boy jumps in the air on a pathway under construction in the hills .
3,little kids is jumping off a ledge and into the dirt below it .
3,tennis player hits the ball .
3,tennis player hits the ball and makes a serious face .
9,woman in a green sport outfit is attempting to hit a tennis ball with a racket .
5,young woman in a dark green tennis outfit serves the ball .
8,tennis player dressed in green hits yellow ball
4,boy in a hat stands barefoot at the edge of a body of water .
5,boy wearing red plays in the creek .
5,person in a red hat stand watches the onrushing waves .
5,young boy makes a splash in the water near the rocks .
5,boy in the red hat and shirt is wading in the shallows of the river .
4,dog running through a field with a ball in its mouth
2,dog runs on brown grass .
2,wet dog runs through the yellow grass holding a tennis ball .
2,black and white dog has a ball in its mouth .
2,black and white dog is in the brown grass with a ball in his mouth .
8,children on stools in a diner .
0,children sit on tall bar stools at a yellow and grey bar .
0,small children sit on tall stools at a restaurant bar .
0,young children sitting on large bar stools next to a counter .
0,young kids are sitting on large stools at a bar waiting for drinks
2,curious dog sniffs at grocery bags on a counter .
3,dog is standing up against the kitchen counters trying to get into bags .
3,dog standing on his hind legs has his head and front paws on the kitchen counter .
0,climbs counter with red grocery bags
0,on two legs leaning against a counter with filled bags .
3,group of men play soccer on the field .
9,man in a red uniform leaps in the air as one in a white uniform tries to kick a ball .
6,a soccer game , one man is in the air while another has one foot down .
5,soccer player in white is challenging the player in red for the ball in midair .
5,soccer teams are playing , one is in white the other in red .
4,biker is riding along a track element located with a wooded area .
0,mountain biker jumps off of a fence while going downhill .
1,person does tricks on a bike on a ramp surrounded by trees .
5,person riding a bike in the woods .
1,on bicycle doing a trick on white fencing .
0,barefoot and shirtless skateboarder rides along a road .
5,man in shorts skateboards down the street .
8,skateboarder in striped shorts skating down a street .
4,teenager wearing striped shorts and no shirt is skateboarding down a road a long the ocean .
0,, tattooed man rides skateboard down blurring street near beach .
0,group of greyhound dogs racing with muzzles covering their noses .
0,group of greyhounds racing with jerseys and muzzles .
0,group of racing dogs wearing striped uniforms with numbers run down a track .
8,greyhound dogs are racing against each other in a competition .
6,dogs , wearing jerseys with numbers , run by .
5,surfer on a wave with two others in the background .
8,surfer rides wave toward shore , two other surfers in background .
3,surfers ride a wave approaching the beach .
0,is riding a blue wave .
0,are riding their boards on large waves .
3,man sits on the grass and drinks from a water bottle .
1,man sitting on a soccer field drinking a bottle of water .
5,athelete takes a break and sits in the grass drinking water .
3,soccer player is sitting on the field drinking from a water bottle .
3,soccer player sits on the field drinking water .
4,boy turns a handcrank in a courtyard .
0,child turning a crank with benches behind him .
0,young boy is standing on a gray tiled area .
4,young boy standing in a courtyard turning a crank .
5,boy turning a crank in the street .
2,white and brown dog is leaping through the air .
2,white and brown dog runs in a field .
3,white dog jumps into the air .
2,white and brown dog is running quickly through the grass .
2,white and brown dog runs across the grass .
2,beige dog with orange vest running on withering grass .
3,dog wearing an orange vest scampers playfully across the grass .
0,golden retriever running on short grass wearing an orange outfit .
5,light-colored dog wearing orange plays in the grass .
2,white dog is wearing orange clothing and running through the grass .
0,female tennis player readies herself .
7,girl is getting ready to serve the ball in a game of tennis .
9,woman in a white shirt and black skirt on a tennis court .
3,woman playing tennis preparing to serve the ball .
6,woman wearing a white shirt and a short , black skirt is in motion on a green , artificial surface .
0,male surfer is on his stomach and riding a wave .
1,man on a blue surfboard is on a wave .
0,surfboarder prepares to catch a wave .
3,surfer rides the waves .
1,riding wave on stomach on a blue surfboard .
0,guys running along a wall .
0,men holding their arms out from their bodies .
5,men in red shirts appear to be walking on the exterior walls of a decorative building .
5,men in red shirts walking on the walls of a white building .
8,men wearing dark pants and red shirts are leaping in-synch in front of a white building .
9,black and white dog with a blue toy in its mouth runs on a grassy surface just beyond a fence .
4,black dog is running pasts a wire mesh fence with a blue bone shaped toy in its mouth .
2,black dog is running with a blue bone in his mouth .
2,black dog running with a blue toy in his mouth .
2,dog is running with a blue bone in its mouth
4,man in a yellow jacket is riding a horse through the mountains .
6,man rides a horse , while mountains and clouds are shown in the background .
4,man riding a brown horse poses in front of a mountain scene .
5,man sits on a horse with mountains in the background .
8,sitting on brown horse with mountains in background .
9,boy in a pumpkin patch making a funny face with his arms in the air .
4,boy in a Redskins jersey jumps up to scare a patch of pumpkins .
8,boy is standing stretching his arms out whilst standing in a pumpkin patch .
0,small boy raising his hand and standing among a lot of orange pumpkins .
9,young boy in a red football jersey makes a large gesture as he stands in the midst of pumpkins .
7,little girl playing piggyback with her father on a blanket in the park .
1,little girl with her hands in the air is sitting on a man 's back while he is laying on a blanket .
1,man lies on a blue blanket with a child on his back .
7,small girl sitting on a man 's back .
7,little girl tackles a man and makes the universal sign for " Touchdown ! "
7,girl in a colorful skirt and blue shirt pounces onto her bed .
1,girl in colorful clothing is jumping on a bed with a color-block quilt .
3,woman is flying through the air and landing on a bed .
9,young girl in a colorful skirt is in the midst of falling onto a bed .
4,in multicolor skirt airborne above a bed with a multicolor bedspread .
0,whales perform for a crowd .
9,dolphins are jumping out of a pool in front of a crowd of people .
8,Orca whales jump in a pool at seaworld .
5,whales are jumping into the air at the same time in front of a very large crowd .
5,whales are jumping in the air while people watch .
6,child , held by his mother , slides down a water slide .
4,woman holding a young boy slide down a water slide into a pool .
4,woman is holding up a child as they coming splashing down a slide into a pool .
1,woman is sliding down a water slide with a little boy on her lap .
1,woman slides down a purple water slide with a small boy on her lap into a pool .
2,brown dog is running in a yard .
2,brown dog jumping through the grass .
2,brown dog runs in the grass with a wooden fence behind .
8,dog running in a fenced yard
2,dog running on grass .
3,dog runs for the tennis ball .
0,German shepherd runs after a tennis ball
2,tan and black dog chases a yellow ball .
2,dog catches tennis ball
2,German shepherd dog is chasing after a ball .
2,big black and brown dog plays outdoors .
2,black and tan dog leaps over the green grass .
2,brown and black dog runs on the grass outdoors in front of a sidewalk .
2,dog runs .
0,German shepherd jumps left on patchy grass .
0,elderly indian lady is wearing an orange headscarf and bangles .
3,elderly woman smiles for the camera .
8,smiling old woman in India is covered by a safron shawl .
3,woman wearing an orange scarf smiles and looks at the camera .
8,woman missing teeth stands with metal object in hand .
0,woman holding a child is walking through water .
5,woman in yellow carries a child in the water .
4,woman is carrying a child through a small river .
0,woman is carrying her child while sifting through shallow water .
5,carrying her child in the river .
9,soccer player in a red and white uniform was chasing the soccer ball and was tripped by a player in a purple uniform .
0,guys are playing soccer .
5,soccer player in purple keeps the ball from the man in red .
1,soccer players are fighting over a soccer ball on a grassy field .
0,soccer players kick a soccer ball .
8,older lady dressed in winter clothes looks out over a white balcony .
4,woman in a coat and scarf behind a white railing .
4,woman in a maroon scarf sits and looks out over a white rail .
9,of a lady in a coat and a purple scarf sitting on a blue chair
3,elderly person enjoys sitting on the deck on cold but sunny day .
8,three ladies stand at attention in their native garb .
6,people , dressed in green , orange , and yellow , holding hands with one another .
8,thin women in colorful dresses .
8,women in brightly colored dresses .
0,women wearing bright colored dresses hold hands .
2,large dog and a small one walk with their toys .
2,small white dog is carrying something blue in its mouth and a bigger brown and black dog is carrying something orange in its mouth .
3,dogs playing outside near the water .
0,dogs play with each other outdoors .
0,dogs walking with their toys .
4,man in a white helmet clings to a sheer rock face
0,man wearing a white helmet is rock climbing .
0,man with all his equipment rock climbing .
0,rock climber wearing a white helmet .
0,man rock climbing .
5,black dog lays in the sand .
2,black dog sits in sand .
5,black dog with a red collar sitting in the sand .
5,black lab sits in the sand .
3,brown dog sits on the beach .
8,boy stands in a pool outside .
8,little boy is playing in some water at a waterpark .
8,shirtless child is bent over playing in shallow pool water .
8,young boy playing in a pool .
5,young boy plays in the water of a shallow swimming pool .
3,baseball pitcher is bowling the ball .
3,man playing baseball , throwing the ball .
3,pitcher throws the ball .
0,league pitcher
9,guy is in a baseball uniform , in a baseball field , and is throwing a baseball
1,looker on catches a motocross bike on its side after a spill while another races by .
1,man on a dirt bike zipping away while another one slips to the ground and a third man in a yellow jacket looks on .
1,man on a motorcycle making a tight turn
4,person is riding their motorbike and a person in a bright yellow jacket is watching someone fall off their bike .
0,rider is looking at a accident of other sports bike rider .
7,blonde boy and a girl in pajamas with make-up .
7,girl with her arm around a boy covering his face .
0,little girls puts her arm around a little boy .
7,young girl hugs a little boy .
3,little boy sitting next to the girl is covering his face with his hand .
0,child is riding on a man 's back .
4,man and a boy wrestle inside a house .
1,man is giving a little boy a piggy back on the floor .
3,man wrestling with a child on the floor .
0,young boy playing on another mans back
0,legs of two athletes playing soccer on a field
0,lower halves of two kids playing soccer
8,guys in soccer attire chasing a soccer ball .
0,people play soccer while three people watch .
5,soccer players chasing a ball in the grass .
9,black and white dog is carrying a blue ball through the yard of a house in a tropical location .
2,black and white dog with a blue dog toy in its mouth walks across a grassy yard .
5,dog plays with a blue spiky ball in the grass .
2,dog plays with a toy .
2,and white dog has blue ball in mouth .
2,brown white dog shaking water off .
0,bulldog with a red bandanna shakes off water .
2,dog shakes dry .
0,wet bulldog shakes off water .
2,wet dog shaking its self dry .
9,woman and a girl are playing in a field of leaves
5,girls who are dressed up play in the falling autumn leaves .
5,two young girls are dressed as fairies , and are playing in the leaves outdoors .
0,small girls dressed as fairies .
3,small girls walk along the leaves .
4,greyhound in a race wearing a metal muzzle .
2,white and black dog racing on a track
2,white dog with a mouthpiece and a red collar running .
4,white greyhound dog wearing a muzzle runs around a track .
4,white racing dog with a muzzle is racing around the turn of a dirt track .
0,boy sits between two girls on a swing .
8,children in blue shirts swinging on a swing set .
0,people on swings .
3,people wearing green shirts ride together on the swings .
6,girls swing on with a boy , all three are wearing blue shirts of the same shade and blue jeans .
0,blond man jumping off a cliff into some water
4,man is jumping off a rock into a pool of water while three others watch .
3,people are cavorting on the rocks at a river 's edge
0,stand by a rocky cliff with water below .
1,people on a rocky cliff over a body of water .
5,man is wind sailing in the ocean .
5,man stands on a sailboat in the water .
3,man windsurfs near the beach .
5,person is windsurfing in the water .
5,wind-surfer in near the beach .
2,small dog chases another across grass .
3,dogs run on the grass .
5,little white dogs with brown spots are running in the grass .
5,small white and brown dogs chase after each other in the grass .
0,spotted dogs are running through a field
4,skier doing a high jump from a snowy ramp near a mountain range .
0,ski jumper enjoys winter fun .
4,snowboarder flies off of a jump which is next to a big red atomic sign .
9,snowboarder is up in the air having taken off from a big jump in a tournament .
5,snowboarder jumps off a large ramp in the mountains .
0,two dogs are jumping .
0,brown and white dogs racing across a lawn .
0,brown and white dogs running across grass .
0,dogs run together across a grassy lawn .
8,small white and brown dogs bound in unison .
1,guy on a skateboard is doing a stunt at night .
5,man wearing green jumps with his skateboard in the street .
0,skateboarder jumping a traffic cone .
1,young man taking a jump on a skateboard .
4,skateboarder does a jump near a traffic cone .
4,closeup blurred image of a man wearing a green shirt and tan pants .
5,distorted picture of two men walking in the street .
8,man in brown pants has his picture enlarged and stretched .
3,man wearing carpenters pants and a green hooded sweatshirt walks down the street .
9,man with a dark blue jacket and brown pants stands beside another man in front of a building .
9,man in a yellow helmet is walking with a yellow bicycle near a group a of protesters .
1,man is walking alongside a yellow bike on a sidewalk .
0,man on a street with his yellow bike
0,man wearing a yellow and black helmet walks with his yellow bike .
4,man wearing a yellow bike helmet walking his yellow bike along a sidewalk
3,man riding a motorcycle down the sidewalk .
1,person rides a moped while women sit on a bench surrounded by pigeons .
1,street with pigeons , a motorcyclist and a woman on a bench .
5,birds are in the street .
1,woman eating at a table with a lot of pigeons on the street next to them
4,brown dog jumping off a rock into a lake .
2,brown dog leaps into water from a rock .
4,dog is taking a dive into a body of water .
2,dog leaps over the water from a rock .
3,dog is leaping into the water .
0,man looks at a woman and she smiles .
0,man looks at a woman 's face while they talk .
0,man stares at a lady .
3,middle aged man is looking at the middle aged woman .
0,older man gives a woman an amused look .
3,surfer rides the crashing waves while another follows behind .
1,man riding a surfboard and one man laying on a surfboard on light waves .
8,surfers are riding waves in open water .
0,surfers on riding a small wave .
5,surfers perform tricks in the waves .
5,bicylist riding in the mountains .
1,man jumping a dirt ramp on a bmx bike .
1,man rides his bike over a bump on a dirt path .
1,mountain biker jumps a rock on a mountain .
4,riding a mountain bike doing a jump in the air .
0,small white dogs are wearing muzzles and running .
6,white and white and brown , muzzled dogs run across a green , grassy lawn .
3,white dogs with muzzles are running towards the camera .
5,muzzled white dogs are running in the grass .
5,dogs in muzzles are racing on the grass .
7,girl with a short haircut and eyebrow piercing bites her finger and crosses her arms .
0,very pale redheaded teen has her hand to her face thinking .
0,woman wearing a blue face is resting her finger beside her nose .
0,woman with red hair holds her hand to her mouth and looks pensive .
0,with short red hair stands alone with a worried look on her face .
3,dog runs through the woods .
2,pale tan dog romps through a wooded area
2,tan dog is carrying a small object in its mouth .
2,tan dog running
3,yellow dog is trotting through the leaves .
9,man in a brown jacket and a white shirt looks to his side .
5,man in a brown jacket looking off to the side
8,white man in a jacket looks to his left
8,young man standing in a crowded area .
8,man in casual clothes looking off camera .
3,children play on the muddy riverbank .
5,boys playing in the mud .
8,children in rural area playing in muddy water .
8,naked children playing in muddy water .
8,naked little boys are playing in a river and are covered in mud ; one is standing up .
8,girls in backless dresses .
8,girls in evening wear are looking back and smiling .
3,pretty ladies show off the low cut backs of their dresses
5,smiling women in backless dresses facing away from the camera have their heads turned to look behind them .
0,women wearing bare-back dresses look over their shoulder for a picture .
0,group of people are standing around a sound mixing table .
0,group of people looking at sound equipment .
0,are inspecting sound equipment indoors .
0,examine equipment .
0,people standing behind electrical equipment .
8,man is working on a computer while two people sit and talk in front .
6,person at a computer , and five people in the seating area .
0,person is sitting at a computer working while people wait .
5,person working on a computer with other equipment with three other individuals in the background talking .
0,people standing around and operating computer equipment
9,girl in a blue sweater with a white pattern is jumping into a pile of leaves .
7,girl in a sweater diving into a pile of leaves .
7,girl is jumping into a pile of leaves
7,girl is jumping into a pile of leaves .
7,young girl is diving into a pile of brown leaves in the yard .
6,man in a blue shirt , black jacket , and glasses smiling with his arms crossed .
8,man in a leather coat and glasses smiles .
8,man in a leather jacket grins with his teeth showing .
4,man wearing glasses , a blue shirt with a black jacket and a smile
0,smiling man wearing glasses and a leather jacket .
0,man holds up an electronic device while he and another male look on .
0,man takes a picture of him and his friend with his phone .
0,man takes a picture of himself and another guy .
1,men pose for a picture on a camera phone .
3,men taking a picture together with the phone of one of the men
3,blonde man looks at the camera .
3,blond man looks at the camera while another man looks into his eyes .
8,men dressed in blue face each other .
8,men with sunglasses on their heads facing each other in a crowd .
6,men , with sunglasses on their heads , talking .
0,brightly lit urban street with lots of people walking across a street .
0,busy city street as people are walking .
8,crowd scene in a downtown area .
5,people walking in the city at night .
0,people are walking on a busy street at night .
4,elderly person with a white hat is reading a paperback book .
9,elder woman in a hat and scarf is looking through a book she has in her hands .
4,older woman wearing a hat reads a book .
0,old lady consulting a paperback book .
4,woman in a white hat reading a book .
8,dirt biker is airborne in front of a crowd .
8,motocross rider doing a jump in front of an audience .
1,on a motorcycle performing a trick high in the air .
5,motocross bike is doing a jump in the air in front of the crowd .
5,motocross rider does a trick in the air .
0,bunch of bikes racing on a track .
1,group of men on motorcycles round the corner on a racetrack .
8,group of motorcyclists in a race .
0,motorcycle race on a racetrack .
5,motorcycles round the turn on a racetrack with billboards in the background .
8,men are standing in a recording studio .
8,men in a dim room surrounded by several computers
5,men looking at each other with computer monitors in the foreground .
0,men stand behind a table containing computers and microphones .
0,men stand inside an enclosed area with multiple computers present .
0,female wearing all black is speaking to a room full of people .
0,gathering of people with computers and videocameras .
8,teacher is standing in front of a small class while being filmed
4,woman is being videotaped whilst giving a presentation to a group of people .
8,takes place in casual atmosphere .
2,dog stands on his hind legs while another dog looks on .
5,brown dog watches as the black dog jumps in the grass .
4,brown dogs in a grassy field , one jumping for a ball .
4,dogs play ball in a field near a street
4,dogs playing with a small blue ball in a grassy field .
9,black and white dog with a green collar stands in front of a sign .
4,dog is jumping into a pool for a swim competition
4,dog jumping off a dock into a pool of water .
8,dog walks across a puddle of water in Las Vegas .
2,furry black and white dog is running through a shallow pool .
8,girls in evening attire pose for a picture .
8,girls in evening wear are posing for a photograph .
0,woman wearing formal gowns pose together and smile .
0,women are standing together , posing for a picture .
8,women in dresses pose together .
5,lone parasurfer surfing a huge wave in the ocean .
5,man parasurfs in the ocean
1,person in a green jacket it surfing while holding on to a line .
8,person in green surfing a wave .
1,person on a surfboard in the waves , holding onto a tether .
6,the bottom of a set of stairs , there are two men and a tent .
9,in a khaki-colored tent outside in a rundown area .
5,in a tent shelter near the bottom of stairs .
4,people are in a tent near a brick wall .
4,people in a tent near a rock wall .
0,class full of students .
0,classroom of students watching a presentation .
0,conference is being held that involves laptops and big screen presentations .
4,group of people are at a conference watching a slideshow .
9,man is giving a presentation in front of a lot of people .
3,man looking into the distance
3,men are standing on a cliff overlooking mountains and the ocean .
5,men are staring at the big , green hills in the distance .
0,men looking at grass covered hill .
0,men stand on a mountain looking at another .
0,lone surfer riding a huge wave .
4,person riding a surfboard comes up over a large wave .
3,surfer flips his board so it is perpendicular to the ocean .
5,surfer is performing a jumping stunt in the ocean .
1,surfer makes a reentry move on a wave .
5,man dressed in all white is talking to the people seated on the dirt floor .
9,man in a long white robe and white head cap is pointing to a group of people sitting on a blanket .
8,man in a white robe stands and talks to people who are sitting .
4,man wearing a long white robe and a white cap , stands over a group of seated people .
0,children are sitting with their shoes off .
5,bicycler does a trick in the air and his shadow is captured on the ceiling .
5,boy doing a trick in the air on his bicycle
1,man in a brown shirt and jeans is doing a trick on his bicycle .
8,man performing a bicycle trick inside in midair .
1,man is doing a trick on a bike in midair .
8,man in a leather jacket and leather boots .
8,man in mostly leather clothing stands in a nighttime entertainment area .
5,man wearing a leather jacket poses in front of the camera .
8,man in black leather jacket
8,in leather motorcycle gear .
0,man and two woman dressed like vampires complete with scary makeup .
8,man and two women dressed in costumes .
8,man and two women dressed in vampire costumes
8,party goers pose in their costumes at a halloween party .
0,people wearing dark costumes and make-up pose for a picture .
0,group of women dressed as characters from star treck .
6,women dressed in costume , one with a pink wig , look to the left .
8,women dressed up in funny costumes .
8,women pose in their alien costumes .
0,women wearing wigs .
0,woman holding a baby and making faces at it .
4,woman holding a baby up and making a funny face
0,woman makes faces at a small child .
0,man wearing glasses holds a baby wearing blue .
3,woman is making faces at the baby that she is holding .
0,man attempts to push another who is carrying a ball .
3,soccer player prepares to tackle a player from the rival team .
3,soccer player pushes another player as he catches the ball .
0,rugby player holding a ball is getting hit from behind by another player .
6,players from different teams fighting for the white , red , and black ball .
0,group of people display ribbons won by their dogs .
8,group of people pose in a grassy field with their dogs .
5,people are standing with three dogs in the green field beside the road .
5,people stand in the grass with three dogs .
0,women and three dogs posing for a picture .
4,man in a yellow shirt wears a gold , sun-shaped mask .
4,man wears a golden mask with his hair spiked and a yellow shirt .
0,man wears a gold sun mask .
0,man with a yellow shirt and gold sun mask on his face .
0,yellow shirted man wearing a golden sun mask .
8,girl and guy dressed up in costumes
4,man dressed as " Teen Wolf " hugs a woman made up like a vampire .
4,man in a werewolf mask is with a woman wearing elf ears .
3,man wearing the mask and sunglasses has his arm around the woman who is wearing fake pointed ears .
3,individuals dressed up like animals are posing for the camera .
0,person waving is hanging off a zip line .
4,woman harnessed to a cable by a pulley .
1,woman on a harness hanging from a rope waves at the camera .
0,woman rapels through barren treetops .
0,woman waves as she rides a zip line .
0,lady holds a baby and they both are looking at one another .
0,lady with glasses holds a baby who is looking up at her .
4,woman holds a baby in a blue jumper .
0,woman holds a toddler .
4,woman wearing a gray t-shirt holds a child wearing a black shirt under a light blue smock .
2,brown and white dog walking on concrete debris with a gravel pile in the background .
2,brown dog is making its way through a pile of junk .
2,dog is in a landfill .
2,dog stands on a cement platform looking down at rubble .
2,tan dog is climbing down a pile of concrete rubble .
4,goalie blocking the goal with assistance from a teammate during a hockey game .
3,hockey player tries to make a goal while the goalie and another player look on .
4,hockey play shooting for a goal in a professional game .
5,players scramble in front of the goal .
3,goalie with the white jersey allowed a goal by the player on the red team .
5,dog runs over a stick in the leaves .
